gene_combination,gene_combination_unordered,TTN,LN_mean_relative,LN_mean_relative_bootstrap_median,LN_mean_relative_bootstrap_mean,LN_mean_relative_97.5P,LN_mean_relative_2.5P,LN_mean_relative_pvalue_twoside,LN_mean_relative_pvalue_twoside_FDR,95_percentile_relative,95_percentile_relative_bootstrap_median,95_percentile_relative_bootstrap_mean,95_percentile_relative_97.5P,95_percentile_relative_2.5P,95_percentile_relative_pvalue_twoside,95_percentile_relative_pvalue_twoside_FDR,TTN_normalized_relative,TTN_normalized_relative_bootstrap_median,TTN_normalized_relative_bootstrap_mean,TTN_normalized_relative_97.5P,TTN_normalized_relative_2.5P,TTN_normalized_relative_pvalue_twoside,TTN_normalized_relative_pvalue_twoside_FDR,Genotype
Inert_Gsk3a_Gsk3b_Gsk3b,Gsk3a_Gsk3b_Gsk3b_Inert,679.0,22.29851083127774,21.68707730285488,22.96030112733049,39.30086888194276,12.922000973547137,0.0,0.0,40.244367875909326,39.84017001385417,42.3870268060196,69.7655454067419,26.937785232703973,0.0,0.0,1.3711696228107162,1.372530853361091,1.403321789753059,1.9059212146906093,1.0390638317946317,0.018,0.04325,KTCas12a
Inert_Gsk3a_Gsk3b_Inert,Gsk3a_Gsk3b_Inert_Inert,710.0,91.4525877273432,91.45756063324944,93.42808252328447,147.7105590029463,54.78496657363641,0.0,0.0,97.0629761790947,95.41038371799088,94.9150032452167,118.75040354334182,70.04430836381678,0.0,0.0,1.6971165599875355,1.7198752373360024,1.7692639166697297,2.588321354300397,1.2533918685686116,0.0,0.0,KTCas12a
Inert_Gsk3a_Inert_Gsk3b,Gsk3a_Gsk3b_Inert_Inert,646.0,33.76024259693068,33.811813663322496,35.25875819047661,60.53231883711791,18.45699052708862,0.0,0.0,49.03215147158581,49.86483307678891,54.950398796112,108.04243215883642,30.315865591700295,0.0,0.0,1.164041767927312,1.171764870431414,1.2120292256400578,1.8861209639691223,0.8223081198126382,0.4199999999999999,0.6004958677685949,KTCas12a
Inert_Gsk3a_Inert_Inert,Gsk3a_Inert_Inert_Inert,942.0,1.0667309996797132,1.058210639447692,1.068065662181635,1.2611951389842058,0.9184350871588016,0.4419999999999999,0.4720123456790123,1.021399010143626,1.0155500510946929,1.0542173360466875,1.5760346515536443,0.8019324692401616,0.902,0.9179176470588236,0.8619663971820495,0.8597804302527583,0.8703465900979034,1.0882728946922129,0.6860205517107955,0.212,0.3558857142857142,KTCas12a
Inert_Gsk3b_Gsk3a_Inert,Gsk3a_Gsk3b_Inert_Inert,891.0,59.82989238112513,59.36046245503984,60.40563797908795,93.02244806056947,35.54446397745945,0.0,0.0,85.3898991498131,86.73395501840619,88.10751949120717,130.46303454452672,57.35726164891236,0.0,0.0,1.1467947979027369,1.1426518976267916,1.1878191798157751,1.8276220043417644,0.7785693167133709,0.508,0.6974920634920635,KTCas12a
Inert_Gsk3b_Inert_Gsk3a,Gsk3a_Gsk3b_Inert_Inert,298.0,46.25278665611346,45.649877813842,49.90906803459308,109.59374963311836,17.59567130917941,0.0,0.0,68.48035242318777,68.34579776616891,73.63315340943652,151.05431620930102,39.36424963444426,0.0,0.0,0.8725808453851407,0.8829236789861734,0.9075769806661448,1.352927380744049,0.6020441609195186,0.544,0.7239384615384616,KTCas12a
Inert_Gsk3b_Inert_Inert,Gsk3b_Inert_Inert_Inert,1266.0,1.7073113956947918,1.7110961364844328,1.7224748919026078,2.0586297611157245,1.4480312421918569,0.0,0.0,2.154559511736232,2.1490587684666824,2.1602469024511937,2.615178325215827,1.7585516881780965,0.0,0.0,1.4828018124262925,1.4980536965291444,1.5137192534492718,1.8987131646476791,1.2069682979076377,0.0,0.0,KTCas12a
Inert_Inert_Ccnl1_Ccnl2,Ccnl1_Ccnl2_Inert_Inert,257.0,0.6563978827844636,0.6537955111066929,0.6577633200054793,0.7791320021778458,0.5496981645036866,0.0,0.0,0.606183058172007,0.592367651825052,0.592574959074383,0.908331700209163,0.350880163372044,0.018,0.0266153846153846,0.4703298600335175,0.4744651513453913,0.484005269781259,0.694924002234639,0.3264106869773853,0.0,0.0,KTCas12a
Inert_Inert_Ccnl1_Inert,Ccnl1_Inert_Inert_Inert,1079.0,0.9247555593442504,0.9225579200058704,0.9245481478687134,1.030650749033767,0.8303078955507212,0.18,0.2009032258064516,1.0183124304146915,0.9766290844305084,0.9698734190332524,1.187677204907254,0.7421660116908366,0.872,0.8926390532544378,0.9502091458551414,0.9474352832225544,0.9579599443258152,1.1900149266347684,0.7783013149065596,0.63,0.8194736842105262,KTCas12a
Inert_Inert_Ccnl2_Ccnl1,Ccnl1_Ccnl2_Inert_Inert,207.0,0.6174176327628977,0.6143243407273791,0.6204262653166683,0.7332684860114095,0.5332911391726229,0.0,0.0,0.4754291403104806,0.4811245504714129,0.4890593710034481,0.7242587762472068,0.3287646666577156,0.0,0.0,0.5270622556017628,0.5341102646884112,0.5494796675762855,0.8785478706508124,0.3395910636127426,0.018,0.04325,KTCas12a
Inert_Inert_Ccnl2_Inert,Ccnl2_Inert_Inert_Inert,1553.0,1.1133365844115426,1.115159037529847,1.1182808337237655,1.2662373725399712,0.9963168928107418,0.062,0.0719865771812081,1.2344644176819175,1.2460128018433594,1.254879433367921,1.5345999062664797,1.0326300608655667,0.026,0.0368688524590164,0.9885600035622436,0.987562899250871,0.99254633404057,1.1879402456371182,0.8298445180303217,0.904,0.9520242424242422,KTCas12a
Inert_Inert_G3bp1_G3bp2,G3bp1_G3bp2_Inert_Inert,259.0,0.6991664729827187,0.6902159721406327,0.703830775712027,0.8939375549451875,0.5706163875944386,0.008,0.0101764705882352,0.5383370743275414,0.5321652497226284,0.5732495669668873,0.8689742063492062,0.3577434444945023,0.038,0.051763779527559,0.9785600301136672,0.984222425544346,1.0147183747081454,1.552556936004898,0.6091110069298007,0.952,0.9745325443786982,KTCas12a
Inert_Inert_G3bp1_Inert,G3bp1_Inert_Inert_Inert,1050.0,0.9836082390747812,0.9775428031895051,0.9812041904743076,1.1186217298081012,0.8674995575465153,0.726,0.7431834319526627,0.9674047096892876,0.9569476872263052,0.9634560352508388,1.2364086471058815,0.7363177360626715,0.728,0.7582994011976047,0.9460091767211126,0.9630583106420816,0.9649240127552416,1.2782613219426695,0.6776779111251526,0.766,0.895391891891892,KTCas12a
Inert_Inert_G3bp2_G3bp1,G3bp1_G3bp2_Inert_Inert,319.0,0.7561318515893753,0.7480401203273748,0.7531826893737955,0.8884225355803586,0.6377240826734132,0.0,0.0,0.7349806624903564,0.7456755187138637,0.7701265126915378,1.155187249655725,0.4468549127640037,0.284,0.3211241830065359,0.7625072994873575,0.7661332589301738,0.8223093263018862,1.4297145362326822,0.5306648446198379,0.338,0.5267927927927928,KTCas12a
Inert_Inert_G3bp2_Inert,G3bp2_Inert_Inert_Inert,1439.0,0.87738542576455,0.8770552314088846,0.8770544186097505,0.9800420230557744,0.784917346373699,0.022,0.0268028169014084,0.7780705498679222,0.788266103336733,0.7934114504865867,0.9803641552255744,0.6521034851476609,0.044,0.0585538461538461,0.974235819924132,0.9774130035251992,0.9835293081834534,1.2536744539340303,0.7645514972619083,0.868,0.9444276729559749,KTCas12a
Inert_Inert_Gsk3a_Gsk3b,Gsk3a_Gsk3b_Inert_Inert,354.0,61.64780636571869,61.83391778034654,66.34615688816255,134.90063422122262,27.31487913872231,0.0,0.0,87.04788651844703,86.65820649756634,85.53983125983436,136.67782717623382,40.05751096708693,0.0,0.0,1.1517286326112597,1.16525810267675,1.2044455348362235,1.8375514897394567,0.7781106727528138,0.4539999999999999,0.6385528455284551,KTCas12a
Inert_Inert_Gsk3a_Inert,Gsk3a_Inert_Inert_Inert,1664.0,1.0431226227411956,1.0398351925959906,1.045393794011274,1.188653252027235,0.9288977593241896,0.526,0.5515030303030304,1.0900523773547202,1.0852157839798844,1.0936356982514457,1.3468826794734217,0.8636323243389549,0.552,0.5858650306748466,1.0888039643964411,1.089017831144964,1.095255528331826,1.3097164406220636,0.9143207966381643,0.3740000000000001,0.5530085470085471,KTCas12a
Inert_Inert_Gsk3b_Gsk3a,Gsk3a_Gsk3b_Inert_Inert,493.0,54.4282322032871,54.10721340254607,56.35046489879833,98.13963498915872,29.450404696075267,0.0,0.0,66.21420956240739,65.71088581360357,74.88298251369498,122.92010552916555,43.85353658513138,0.0,0.0,1.2552738744525076,1.2508641208351206,1.3675984641069043,2.669448163537832,0.7656843697908633,0.514,0.7001732283464567,KTCas12a
Inert_Inert_Gsk3b_Inert,Gsk3b_Inert_Inert_Inert,1489.0,1.589655718521399,1.582210377245827,1.5895727260517185,1.849475890512993,1.3503214088888305,0.0,0.0,1.8412728751499288,1.85197939973448,1.8719321915999223,2.371802210881982,1.495683105112209,0.0,0.0,1.0634088056788955,1.0654016012946994,1.072325827928994,1.326749556483614,0.861885441994059,0.538,0.7215038759689923,KTCas12a
Inert_Inert_Inert_Ccnl1,Ccnl1_Inert_Inert_Inert,270.0,0.9045163853623144,0.9063305398582536,0.9127431029748314,1.1306240268151104,0.7483640381686527,0.346,0.3741124999999999,0.830115110145662,0.7944399702899025,0.8616533979807165,1.4172581122746537,0.5503610600119304,0.518,0.5600875000000001,1.317655639004407,1.3320095888819354,1.3989432550864684,2.2795920808940027,0.8702376063579608,0.2019999999999999,0.3426078431372548,KTCas12a
Inert_Inert_Inert_Ccnl2,Ccnl2_Inert_Inert_Inert,760.0,1.0432555348255883,1.039267203676086,1.0428850194427897,1.18027332787279,0.914975654223115,0.544,0.5669397590361447,1.1145477499980738,1.1053032934749256,1.0948637063436817,1.3680127016945849,0.8336948491289399,0.548,0.5858650306748466,0.9571500938048736,0.9529492423022288,0.9702669289074236,1.2496465681202915,0.7555531127699059,0.73,0.8770138888888889,KTCas12a
Inert_Inert_Inert_G3bp1,G3bp1_Inert_Inert_Inert,308.0,0.934791972760483,0.9292163719969538,0.9345430952070106,1.177405653513333,0.7377895765819444,0.522,0.5506463414634146,1.0260408249032116,0.9791681399065716,0.9920198144327714,1.3942911116388643,0.6267875518764751,0.93,0.9354069767441862,0.801655183828854,0.8014600339088924,0.817754777665596,1.2094559399200704,0.5273928442394457,0.28,0.4403636363636364,KTCas12a
Inert_Inert_Inert_G3bp2,G3bp2_Inert_Inert_Inert,386.0,0.8758350782208729,0.8629389095355746,0.8781254850313736,1.136353318885108,0.721571036741169,0.252,0.2759240506329114,0.7801761411965036,0.7865090368983518,0.8051201488289014,1.072773523083256,0.5440709733526637,0.27,0.3073026315789474,0.9828310660013548,0.9858833238648336,1.0297982228343854,1.5921566319488516,0.6866500743634497,0.93,0.9634131736526949,KTCas12a
Inert_Inert_Inert_Gsk3a,Gsk3a_Inert_Inert_Inert,538.0,1.1586813469833177,1.1534037839260036,1.1660244886176323,1.463618585725753,0.943259618259642,0.2019999999999999,0.2240128205128204,1.2809408622018088,1.2971954278375335,1.2994095095073075,1.6458599508588343,0.9765178171885776,0.074,0.092768115942029,1.1054951014181222,1.0955727426127444,1.1336299089448407,1.6711013018692604,0.7820296927164163,0.6559999999999999,0.8283795620437955,KTCas12a
Inert_Inert_Inert_Gsk3b,Gsk3b_Inert_Inert_Inert,487.0,1.9421443343211189,1.9233631542892424,1.9520694505406933,2.493494847769588,1.528516690552985,0.0,0.0,2.190418563319366,2.2139742317918394,2.236438379081988,3.2190489092553483,1.5277383731800742,0.0,0.0,1.2963601943336287,1.3103640681698612,1.3513567449088126,1.9749061001877388,0.949398764256418,0.094,0.1869195402298852,KTCas12a
Inert_Inert_Inert_Inert,Inert_Inert_Inert_Inert,32222.0,0.968739363221551,1.0005080211729749,1.0023905154160395,1.1427669642326883,0.8751359544738737,0.994,0.994,0.9314572694632188,1.0,1.0039424405387822,1.1860601495835772,0.8382312285549683,0.996,0.996,0.9930761219355686,0.999251923528272,1.0004834135341447,1.059725190192736,0.940448072249172,0.976,0.9932235294117646,KTCas12a
Inert_Inert_Inert_Pcna,Pcna_Inert_Inert_Inert,2776.0,0.6857938960809542,0.6857479801516787,0.6863386719959038,0.7432526005053897,0.6351362301735416,0.0,0.0,0.5680515189862783,0.5614657125082274,0.5609366074333655,0.6434509891014288,0.4751505294126451,0.0,0.0,0.5998871757074594,0.6008907549340992,0.5999917208519446,0.6806647339866173,0.5181533320820453,0.0,0.0,KTCas12a
Inert_Inert_Inert_Rb1,Rb1_Inert_Inert_Inert,7394.0,2.281412897481387,2.2735001675463447,2.278103051045341,2.508447045650863,2.051551127171355,0.0,0.0,3.0045097755122003,3.012404156712844,3.017499590228692,3.345312481148388,2.673587541739014,0.0,0.0,1.1847084109802202,1.1845444626005968,1.1850320228400526,1.3514925529974064,1.0172916143820487,0.022,0.0514324324324324,KTCas12a
Inert_Inert_Inert_Rbm10,Rbm10_Inert_Inert_Inert,17984.0,1.402713023740478,1.3999220644512915,1.4005017038766463,1.484356576082054,1.3226566513096358,0.0,0.0,1.590625718487349,1.5769644146765387,1.581395074166494,1.7132574245806402,1.4703546019185392,0.0,0.0,1.0703125118272474,1.069625708564935,1.071131231149629,1.164559380164646,0.9834985288264028,0.1180000000000001,0.2243296703296705,KTCas12a
Inert_Inert_Inert_Rpa3,Rpa3_Inert_Inert_Inert,11761.0,0.7324275142508055,0.733580132802985,0.7335553384160687,0.7724533625280371,0.6982304091806975,0.0,0.0,0.6411919057454645,0.6395041392248428,0.6403549381967457,0.7113950797373991,0.5810740615916044,0.0,0.0,0.6863510145748029,0.6871046972207773,0.6861368975579207,0.7335930894477314,0.6353387987043314,0.0,0.0,KTCas12a
Inert_Inert_Inert_Rps9,Rps9_Inert_Inert_Inert,5811.0,0.7123740834744086,0.712539074759509,0.714612774613661,0.7765312550136778,0.6620463349660994,0.0,0.0,0.6183518952805696,0.6169811081976915,0.6243877157432292,0.764714955508017,0.5268115751782056,0.0,0.0,0.479981000987595,0.4802882892180704,0.480256141616259,0.5190539701670744,0.4398622360785553,0.0,0.0,KTCas12a
Inert_Inert_Inert_Setd2,Inert_Inert_Inert_Setd2,7839.0,2.8350198510436453,2.8240629638465595,2.83353327045635,3.100106088493356,2.585039372487674,0.0,0.0,4.006677661671612,3.966247583472256,3.961351702692018,4.461482534946039,3.503931054133809,0.0,0.0,1.204911350732639,1.2040203400711773,1.2074207705577389,1.343720975674379,1.0881262821291855,0.0,0.0,KTCas12a
Inert_Inert_Pcna_Inert,Pcna_Inert_Inert_Inert,3141.0,0.6662848942028542,0.6653898273272398,0.6673907213438633,0.728192222117755,0.6156987924252384,0.0,0.0,0.5268524484548932,0.5261853685617761,0.5265712780315003,0.6027295349067779,0.4527917693986328,0.0,0.0,0.6628638818198748,0.6630701780421595,0.6679036551423755,0.7760470901067489,0.5808476809306765,0.0,0.0,KTCas12a
Inert_Inert_Pcna_Pcna,Pcna_Pcna_Inert_Inert,95.0,0.6114115524862063,0.5945951617792976,0.6049127139258139,0.7814137284528215,0.4696134896381171,0.0,0.0,0.6082788284222049,0.548575360818961,0.594230197327758,1.3960328432564204,0.2436796765035797,0.256,0.2952533333333333,0.2367419114996097,0.2378233398587863,0.2496191589046918,0.4153398361152995,0.1420489419797051,0.0,0.0,KTCas12a
Inert_Inert_Rb1_Inert,Rb1_Inert_Inert_Inert,5832.0,2.3768477494459064,2.366301159519032,2.368627564962849,2.6577304525986887,2.078927302472301,0.0,0.0,3.041467302178341,3.0170995625412576,3.0230417882216334,3.4444159590845485,2.63549023776808,0.0,0.0,1.107087006904189,1.1025042765657984,1.104880889030705,1.2619124743980683,0.9589330424739756,0.1539999999999999,0.2691111111111111,KTCas12a
Inert_Inert_Rb1_Rb1,Rb1_Rb1_Inert_Inert,553.0,2.286219068974311,2.275884994465004,2.2871419631549803,2.755648357987957,1.865838992458957,0.0,0.0,2.92881754330484,2.9811343068583938,3.0291940023463844,3.769635078885911,2.449167621042601,0.0,0.0,0.996462999479572,1.002278675851518,1.0122349170256544,1.3319672609486757,0.7415233411779528,0.992,0.996,KTCas12a
Inert_Inert_Rbm10_Inert,Rbm10_Inert_Inert_Inert,9415.0,1.3538622371078572,1.3544506035430426,1.3556637209339844,1.4440365977565115,1.2648692111325692,0.0,0.0,1.5434521467599518,1.5461798665244584,1.5454413915860714,1.6679662494131196,1.4235456049770343,0.0,0.0,1.0768860973286885,1.0792158543308457,1.0796222723651072,1.1825655949753309,0.9855705120638346,0.1200000000000001,0.2256521739130436,KTCas12a
Inert_Inert_Rbm10_Rbm10,Rbm10_Rbm10_Inert_Inert,1334.0,1.0984483634153217,1.093666659173218,1.101215723480651,1.287324636965352,0.967598486449988,0.1759999999999999,0.1977142857142856,1.1144858021034936,1.1086879931008151,1.1417230634293656,1.550805594468152,0.8918262032997232,0.4199999999999999,0.4628025477707005,0.9585563039846646,0.9626540086628246,0.96509475123059,1.141999071371295,0.7912948761710018,0.672,0.8424347826086956,KTCas12a
Inert_Inert_Rpa3_Inert,Rpa3_Inert_Inert_Inert,5982.0,0.6900504615569765,0.6909655584295623,0.6916690933724842,0.7369367013864393,0.6500102660012115,0.0,0.0,0.5809236868784754,0.5834197666771432,0.584309370344619,0.6538560620731112,0.5126951863939895,0.0,0.0,0.6499456633703865,0.6501396619323085,0.6506172252585234,0.7110047984829297,0.5932309920524046,0.0,0.0,KTCas12a
Inert_Inert_Rpa3_Rpa3,Rpa3_Rpa3_Inert_Inert,663.0,0.71247832921579,0.7106280945537153,0.7135057935951161,0.8050447796983352,0.6416635887000451,0.0,0.0,0.6115982837853582,0.604079744918786,0.6165112784632396,0.8579861521065575,0.4538815601966719,0.012,0.0185357142857142,0.7923861121631943,0.7924704244610989,0.7956676383596795,1.0076506253411106,0.6263149226726717,0.054,0.1153333333333333,KTCas12a
Inert_Inert_Rps9_Inert,Rps9_Inert_Inert_Inert,3051.0,0.6505307987107768,0.6510891261918537,0.6520486024506976,0.6992570671230391,0.6109137819248078,0.0,0.0,0.5117638931263624,0.517462681979556,0.5220826675875565,0.6142244652180264,0.4482925826815832,0.0,0.0,0.4997877053118813,0.4985957821242956,0.498747851934725,0.5534555275070605,0.4429026278373479,0.0,0.0,KTCas12a
Inert_Inert_Rps9_Rps9,Rps9_Rps9_Inert_Inert,373.0,0.5494416043706495,0.5493428666384832,0.5516764391402231,0.622366651838816,0.4909380395060714,0.0,0.0,0.3501063370138187,0.3442604214080819,0.3550019902945104,0.4813177721501283,0.2612969154523496,0.0,0.0,0.5021563763459962,0.502101537371878,0.50922426569558,0.703288696606801,0.3530102199348458,0.0,0.0,KTCas12a
Inert_Inert_Setd2_Inert,Inert_Inert_Inert_Setd2,5387.0,2.644254468087917,2.650193063220096,2.6497382365255238,2.932175828196099,2.3610790287260586,0.0,0.0,3.6972478022655606,3.6821071233987617,3.710784679620452,4.294865181208301,3.269773559296205,0.0,0.0,1.0259383454116335,1.0298989658924609,1.027836155484832,1.179329342149875,0.8698010835195723,0.698,0.8564113475177304,KTCas12a
Inert_Inert_Setd2_Setd2,Inert_Inert_Setd2_Setd2,795.0,2.735236275006041,2.7380286847695903,2.749732189679236,3.348444201851715,2.250411648380967,0.0,0.0,3.273216486048216,3.2992596537741803,3.357920945153962,4.250698831914562,2.6711891218266945,0.0,0.0,1.3693284091614426,1.3712791624254574,1.389529022349837,1.8632942748739023,0.996931849753186,0.056,0.1181463414634147,KTCas12a
Inert_Pcna_Inert_Inert,Pcna_Inert_Inert_Inert,1639.0,0.6468937741599685,0.6474780920045924,0.6480757282898648,0.6990665537881943,0.5998525142281393,0.0,0.0,0.4736695336059814,0.4797546717582129,0.4886889433721215,0.6206548232324978,0.399983429991715,0.0,0.0,0.5347292088711169,0.5327794208924854,0.5353446281070546,0.6206083896756723,0.4544766406703104,0.0,0.0,KTCas12a
Inert_Pcna_Inert_Pcna,Pcna_Pcna_Inert_Inert,68.0,0.4967260741985679,0.4884839720271395,0.4982026026438289,0.6353936371984018,0.4114918719367497,0.0,0.0,0.3376022841987133,0.3165600358544164,0.3189565566119089,0.7131785840647547,0.1844097832401326,0.0,0.0,0.2152566569424617,0.2170080649158054,0.2219024282133025,0.3555795991026111,0.1324207172357085,0.0,0.0,KTCas12a
Inert_Pcna_Pcna_Inert,Pcna_Pcna_Inert_Inert,241.0,0.5495802182569928,0.5471343344087547,0.5509692093899078,0.6362511431457628,0.4851073509589392,0.0,0.0,0.3561919312269337,0.3656103383114956,0.3869107617333016,0.589387713436697,0.2711481531652176,0.004,0.0065283018867924,0.3320836695425486,0.3375602508468763,0.352508775121248,0.587677687123271,0.2063929241278071,0.0,0.0,KTCas12a
Inert_Pcna_Pcna_Pcna,Pcna_Pcna_Pcna_Inert,131.0,0.549132246193618,0.5494229118813593,0.5541752183634125,0.6860084002991437,0.4634104867071637,0.0,0.0,0.2941908181446274,0.2925673192612734,0.3854714217834432,0.8517814178844546,0.2122319362516281,0.01,0.0155855855855855,0.2950647670249185,0.2955960352390606,0.3222000510039728,0.6070178487084237,0.1941770306269749,0.002,0.0059655172413793,KTCas12a
Inert_Rb1_Inert_Inert,Rb1_Inert_Inert_Inert,2500.0,2.367062989378521,2.3641784409350537,2.3674265483813515,2.796141705436345,2.0358028848068863,0.0,0.0,3.0267251735584746,3.0,3.0703162418703625,3.911127175977604,2.5416627384987778,0.0,0.0,1.134931644275975,1.1370662476887974,1.1431148300514034,1.337976673001044,0.981334813844019,0.1060000000000001,0.2083863636363638,KTCas12a
Inert_Rb1_Inert_Rb1,Rb1_Rb1_Inert_Inert,283.0,2.6687989369430944,2.608668543879036,2.698248071572801,4.131943577749351,1.6822164217551343,0.0,0.0,4.297122836589252,4.18935757882976,4.042439517436292,6.204304109047217,1.871964640830144,0.0,0.0,1.0692374074214972,1.0766121396806496,1.1300770132506155,1.8048254573805464,0.7247985336166557,0.752,0.8850068027210884,KTCas12a
Inert_Rb1_Rb1_Inert,Rb1_Rb1_Inert_Inert,665.0,2.4695875041100126,2.4245365589505417,2.48392684033582,3.4025469041322443,1.9119014587818408,0.0,0.0,3.486346131413746,3.4218066008798225,3.469526746044705,4.576036694497441,2.6847916292897107,0.0,0.0,0.9615813442391558,0.9671212438833164,0.9788802369360972,1.2783082239650885,0.7387759097023013,0.79,0.9031948051948052,KTCas12a
Inert_Rb1_Rb1_Rb1,Rb1_Rb1_Rb1_Inert,438.0,3.0202189134154303,2.9634880616110726,3.050093849828598,4.498982398992736,2.1345453150329514,0.0,0.0,4.083549178669966,4.048790461036361,4.246587933390591,7.54246213226105,2.5787672695152777,0.0,0.0,0.9679382304133,0.9810349751287236,0.9979079487562326,1.389909906900972,0.7206061230293704,0.894,0.9520242424242422,KTCas12a
Inert_Rbm10_Inert_Inert,Rbm10_Inert_Inert_Inert,3083.0,1.4045602027022466,1.4041436691714162,1.4092580777706898,1.5878097884308835,1.2626364169929394,0.0,0.0,1.6322343392644558,1.615283410033262,1.617101549843298,1.8413973012221496,1.3923539032715633,0.0,0.0,1.094230932000158,1.097484592787053,1.1024560850055574,1.28258009356962,0.9457213764539466,0.2219999999999999,0.3623207547169811,KTCas12a
Inert_Rbm10_Inert_Rbm10,Rbm10_Rbm10_Inert_Inert,565.0,1.382632583465043,1.3699527108645944,1.385776471683803,1.719817435399724,1.1424051461360376,0.0,0.0,1.3608477090271398,1.3522729437431278,1.4265648681231304,2.078359351086624,1.0399822230256628,0.03,0.04152,1.1817070413293491,1.183997257690392,1.228701706361859,1.861643587570836,0.8230275567331791,0.4119999999999999,0.5989579831932772,KTCas12a
Inert_Rbm10_Rbm10_Inert,Rbm10_Rbm10_Inert_Inert,1474.0,1.3044974507562237,1.2987443989966727,1.313812133273504,1.579659864067074,1.1042118105404644,0.002,0.0027244094488189,1.4305504170933756,1.416354576416444,1.4281616455137731,1.7967138030639898,1.1153816605038105,0.006,0.0095229357798165,1.015542176152939,1.0154127813398817,1.020562755139233,1.2505699922540277,0.8055034278878452,0.8779999999999999,0.9493374999999998,KTCas12a
Inert_Rbm10_Rbm10_Rbm10,Rbm10_Rbm10_Rbm10_Inert,1487.0,1.213352802849411,1.20507460331707,1.21305331365582,1.4000587419425572,1.055925537110953,0.002,0.0027244094488189,1.3045422026383515,1.300458049798996,1.302081519719839,1.5141082154933516,1.1049769657118411,0.008,0.0125818181818181,1.0885299639997517,1.092181923151586,1.102250659288917,1.3743842095748144,0.8955453807890439,0.3640000000000001,0.5518103448275863,KTCas12a
Inert_Rpa3_Inert_Inert,Rpa3_Inert_Inert_Inert,1448.0,0.6326135768682536,0.6335485824898497,0.6336383392900288,0.688354630870222,0.5815682286809203,0.0,0.0,0.4937346171665592,0.499070842741223,0.504591935056676,0.6462331221942993,0.3959426177963042,0.0,0.0,0.5077752136469411,0.5081806599157938,0.5132103336657804,0.6290921040688984,0.4151660038199272,0.0,0.0,KTCas12a
Inert_Rpa3_Inert_Rpa3,Rpa3_Rpa3_Inert_Inert,131.0,0.5494157730313216,0.5511846353925915,0.5532726035249634,0.6610413455147288,0.4653987073494479,0.0,0.0,0.4043834630697414,0.4034076183904951,0.3990250868259984,0.5081967213114753,0.2501400423824051,0.0,0.0,0.5682728846405837,0.5877502888911768,0.7114566927457653,1.6983524340480842,0.2812009983151508,0.378,0.5541864406779662,KTCas12a
Inert_Rpa3_Rpa3_Inert,Rpa3_Rpa3_Inert_Inert,476.0,0.5458535739106957,0.542992577710218,0.5465799100279221,0.6277290253780505,0.4890835063060266,0.0,0.0,0.3383476260628651,0.3466906415742358,0.3638453439988579,0.4881405509714974,0.2822662843443151,0.0,0.0,0.3063267810335031,0.3064660188091025,0.3077343939199336,0.372787491502489,0.251164271987343,0.0,0.0,KTCas12a
Inert_Rpa3_Rpa3_Rpa3,Rpa3_Rpa3_Rpa3_Inert,465.0,0.589774108060328,0.5869717056073878,0.5918088396882155,0.691838498698658,0.5179715388757179,0.0,0.0,0.398991842270256,0.3863910059904151,0.4037213758420956,0.6020603535010879,0.3026584403703863,0.0,0.0,0.4906585562659053,0.4959292231533081,0.5108189566243784,0.7238438908160023,0.381539392389759,0.002,0.0059655172413793,KTCas12a
Inert_Rps9_Inert_Inert,Rps9_Inert_Inert_Inert,1150.0,0.6652167501963939,0.6643389149889516,0.6670083409614682,0.73296526420115,0.6125768605405889,0.0,0.0,0.5676122915112083,0.5672158445734452,0.5828061808866948,0.764101817683175,0.4578862481315388,0.002,0.003326923076923,0.451992240076083,0.4528659002830886,0.4543861599232566,0.552304285085444,0.3735592514930324,0.0,0.0,KTCas12a
Inert_Rps9_Inert_Rps9,Rps9_Rps9_Inert_Inert,341.0,0.6769633789650119,0.6682233673700917,0.6825935727050749,0.9141877217814256,0.541177973874418,0.008,0.0101764705882352,0.5334067714259796,0.5199917546366568,0.5403838526624489,0.9074566475651292,0.3094068167849081,0.024,0.0346,0.4812000780728276,0.4778727525135511,0.4876758230531193,0.6941035065035396,0.3501475190365174,0.002,0.0059655172413793,KTCas12a
Inert_Rps9_Rps9_Inert,Rps9_Rps9_Inert_Inert,519.0,0.6413854523867984,0.6412400139910401,0.6424790289916968,0.736249762961308,0.561748809083408,0.0,0.0,0.5764236693454278,0.563328201833688,0.5749344352967833,0.8541935554897628,0.3689381309671537,0.006,0.0095229357798165,0.4712236187033848,0.4716527131950229,0.4810011819146293,0.6416259989396278,0.3632957521137601,0.0,0.0,KTCas12a
Inert_Rps9_Rps9_Rps9,Rps9_Rps9_Rps9_Inert,452.0,0.5723442050335429,0.5718055201594271,0.5732161175205054,0.6512756099160851,0.4992976590541205,0.0,0.0,0.4342074461618033,0.4238772779859026,0.4259245693100424,0.5730202991498754,0.309823156359422,0.0,0.0,0.3781462532253917,0.38042800123589,0.3840543973698995,0.4831449354387902,0.3079952668640405,0.0,0.0,KTCas12a
